3.310000000000000000e+02,3.900000000000000000e+01,3.800000000000000000e+01,4.200000000000000000e+01
3.310000000000000000e+02,3.900000000000000000e+01,3.800000000000000000e+01,4.200000000000000000e+01
3.340000000000000000e+02,3.300000000000000000e+01,3.800000000000000000e+01,4.200000000000000000e+01
3.340000000000000000e+02,2.600000000000000000e+01,3.900000000000000000e+01,4.300000000000000000e+01
3.350000000000000000e+02,1.700000000000000000e+01,4.000000000000000000e+01,4.400000000000000000e+01
3.380000000000000000e+02,1.500000000000000000e+01,4.100000000000000000e+01,4.500000000000000000e+01
3.410000000000000000e+02,2.100000000000000000e+01,4.100000000000000000e+01,4.500000000000000000e+01
3.470000000000000000e+02,2.700000000000000000e+01,4.100000000000000000e+01,4.500000000000000000e+01
3.510000000000000000e+02,3.400000000000000000e+01,3.900000000000000000e+01,4.300000000000000000e+01
3.610000000000000000e+02,4.300000000000000000e+01,3.900000000000000000e+01,4.300000000000000000e+01
3.570000000000000000e+02,4.800000000000000000e+01,3.900000000000000000e+01,4.300000000000000000e+01
3.620000000000000000e+02,6.200000000000000000e+01,3.600000000000000000e+01,4.000000000000000000e+01
3.630000000000000000e+02,6.100000000000000000e+01,3.900000000000000000e+01,4.300000000000000000e+01
3.590000000000000000e+02,6.600000000000000000e+01,3.400000000000000000e+01,3.400000000000000000e+01
3.560000000000000000e+02,5.500000000000000000e+01,3.200000000000000000e+01,3.600000000000000000e+01
3.560000000000000000e+02,5.500000000000000000e+01,3.200000000000000000e+01,3.600000000000000000e+01
3.360000000000000000e+02,3.700000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01
3.310000000000000000e+02,3.100000000000000000e+01,3.800000000000000000e+01,4.200000000000000000e+01
3.250000000000000000e+02,2.800000000000000000e+01,3.800000000000000000e+01,3.600000000000000000e+01
3.270000000000000000e+02,1.900000000000000000e+01,3.800000000000000000e+01,4.200000000000000000e+01
3.160000000000000000e+02,2.200000000000000000e+01,4.100000000000000000e+01,3.700000000000000000e+01
3.220000000000000000e+02,2.200000000000000000e+01,3.800000000000000000e+01,4.200000000000000000e+01
3.200000000000000000e+02,2.900000000000000000e+01,3.300000000000000000e+01,3.800000000000000000e+01
3.230000000000000000e+02,2.900000000000000000e+01,3.800000000000000000e+01,4.200000000000000000e+01
3.280000000000000000e+02,3.300000000000000000e+01,3.700000000000000000e+01,4.100000000000000000e+01
3.290000000000000000e+02,3.600000000000000000e+01,3.600000000000000000e+01,4.000000000000000000e+01
3.320000000000000000e+02,3.400000000000000000e+01,3.500000000000000000e+01,3.900000000000000000e+01
3.340000000000000000e+02,3.100000000000000000e+01,3.600000000000000000e+01,4.000000000000000000e+01
3.360000000000000000e+02,2.900000000000000000e+01,3.700000000000000000e+01,4.100000000000000000e+01
3.380000000000000000e+02,2.500000000000000000e+01,3.700000000000000000e+01,4.200000000000000000e+01
3.420000000000000000e+02,2.300000000000000000e+01,3.600000000000000000e+01,4.100000000000000000e+01
3.540000000000000000e+02,2.800000000000000000e+01,3.900000000000000000e+01,3.600000000000000000e+01
3.670000000000000000e+02,3.500000000000000000e+01,3.700000000000000000e+01,4.000000000000000000e+01
3.790000000000000000e+02,4.600000000000000000e+01,3.700000000000000000e+01,4.200000000000000000e+01
3.890000000000000000e+02,6.300000000000000000e+01,3.700000000000000000e+01,4.200000000000000000e+01
3.930000000000000000e+02,8.400000000000000000e+01,3.600000000000000000e+01,3.900000000000000000e+01
3.930000000000000000e+02,8.400000000000000000e+01,3.600000000000000000e+01,3.900000000000000000e+01
3.930000000000000000e+02,8.400000000000000000e+01,3.600000000000000000e+01,3.900000000000000000e+01
3.930000000000000000e+02,8.400000000000000000e+01,3.600000000000000000e+01,3.900000000000000000e+01
3.930000000000000000e+02,8.400000000000000000e+01,3.600000000000000000e+01,3.900000000000000000e+01
3.920000000000000000e+02,1.190000000000000000e+02,3.800000000000000000e+01,4.000000000000000000e+01
3.940000000000000000e+02,1.190000000000000000e+02,3.700000000000000000e+01,4.200000000000000000e+01
3.890000000000000000e+02,1.180000000000000000e+02,3.300000000000000000e+01,3.400000000000000000e+01
3.870000000000000000e+02,9.900000000000000000e+01,3.500000000000000000e+01,3.700000000000000000e+01
3.770000000000000000e+02,7.900000000000000000e+01,3.700000000000000000e+01,4.100000000000000000e+01
3.630000000000000000e+02,5.400000000000000000e+01,3.800000000000000000e+01,4.100000000000000000e+01
3.530000000000000000e+02,3.500000000000000000e+01,3.400000000000000000e+01,3.800000000000000000e+01
3.330000000000000000e+02,2.100000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01
3.140000000000000000e+02,1.900000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01
2.990000000000000000e+02,1.900000000000000000e+01,3.400000000000000000e+01,3.900000000000000000e+01
3.040000000000000000e+02,2.200000000000000000e+01,3.800000000000000000e+01,4.200000000000000000e+01
3.040000000000000000e+02,2.700000000000000000e+01,3.900000000000000000e+01,4.300000000000000000e+01
3.050000000000000000e+02,3.400000000000000000e+01,3.800000000000000000e+01,4.100000000000000000e+01
3.100000000000000000e+02,3.700000000000000000e+01,3.700000000000000000e+01,4.000000000000000000e+01
3.080000000000000000e+02,3.600000000000000000e+01,3.500000000000000000e+01,3.300000000000000000e+01
3.140000000000000000e+02,3.100000000000000000e+01,3.800000000000000000e+01,4.100000000000000000e+01
3.110000000000000000e+02,3.700000000000000000e+01,3.900000000000000000e+01,4.200000000000000000e+01
2.990000000000000000e+02,2.300000000000000000e+01,3.800000000000000000e+01,3.500000000000000000e+01
3.040000000000000000e+02,1.800000000000000000e+01,3.900000000000000000e+01,4.200000000000000000e+01
3.020000000000000000e+02,1.800000000000000000e+01,4.000000000000000000e+01,4.300000000000000000e+01
3.010000000000000000e+02,2.400000000000000000e+01,4.000000000000000000e+01,4.400000000000000000e+01
3.050000000000000000e+02,2.700000000000000000e+01,4.200000000000000000e+01,4.600000000000000000e+01
3.110000000000000000e+02,3.000000000000000000e+01,4.300000000000000000e+01,4.700000000000000000e+01
3.220000000000000000e+02,1.700000000000000000e+01,4.200000000000000000e+01,4.100000000000000000e+01
3.260000000000000000e+02,1.900000000000000000e+01,4.400000000000000000e+01,4.800000000000000000e+01
3.310000000000000000e+02,1.500000000000000000e+01,4.300000000000000000e+01,4.700000000000000000e+01
3.180000000000000000e+02,1.900000000000000000e+01,3.900000000000000000e+01,4.400000000000000000e+01
3.230000000000000000e+02,2.300000000000000000e+01,4.300000000000000000e+01,4.700000000000000000e+01
3.280000000000000000e+02,2.100000000000000000e+01,3.900000000000000000e+01,3.600000000000000000e+01
3.300000000000000000e+02,1.500000000000000000e+01,4.400000000000000000e+01,4.800000000000000000e+01
3.320000000000000000e+02,1.200000000000000000e+01,4.400000000000000000e+01,4.800000000000000000e+01
3.320000000000000000e+02,6.000000000000000000e+00,3.700000000000000000e+01,3.900000000000000000e+01
3.300000000000000000e+02,5.000000000000000000e+00,4.300000000000000000e+01,4.700000000000000000e+01
3.090000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+01,4.500000000000000000e+01
2.970000000000000000e+02,9.000000000000000000e+00,3.900000000000000000e+01,4.600000000000000000e+01
2.930000000000000000e+02,3.200000000000000000e+01,3.400000000000000000e+01,4.200000000000000000e+01
2.930000000000000000e+02,3.200000000000000000e+01,3.400000000000000000e+01,4.200000000000000000e+01
2.930000000000000000e+02,3.200000000000000000e+01,3.400000000000000000e+01,4.200000000000000000e+01
2.930000000000000000e+02,3.200000000000000000e+01,3.400000000000000000e+01,4.200000000000000000e+01
2.930000000000000000e+02,3.200000000000000000e+01,3.400000000000000000e+01,4.200000000000000000e+01
2.930000000000000000e+02,3.200000000000000000e+01,3.400000000000000000e+01,4.200000000000000000e+01
2.930000000000000000e+02,5.600000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01
2.930000000000000000e+02,5.600000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01
2.930000000000000000e+02,5.600000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01
2.930000000000000000e+02,5.600000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01
2.930000000000000000e+02,5.600000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01
2.930000000000000000e+02,5.600000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01
2.930000000000000000e+02,5.600000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01
2.630000000000000000e+02,8.100000000000000000e+01,3.900000000000000000e+01,4.000000000000000000e+01
2.550000000000000000e+02,8.700000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01
2.550000000000000000e+02,8.700000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01
2.410000000000000000e+02,5.200000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01
2.410000000000000000e+02,5.200000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01
2.410000000000000000e+02,5.200000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01
2.410000000000000000e+02,5.200000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01
2.410000000000000000e+02,5.200000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01
2.000000000000000000e+02,5.900000000000000000e+01,3.900000000000000000e+01,4.100000000000000000e+01
2.030000000000000000e+02,6.400000000000000000e+01,3.800000000000000000e+01,4.200000000000000000e+01
2.170000000000000000e+02,7.000000000000000000e+01,4.100000000000000000e+01,4.000000000000000000e+01
2.300000000000000000e+02,6.600000000000000000e+01,3.900000000000000000e+01,4.200000000000000000e+01
